imf1,imf2,imf3,imf4,imf5,imf6,imf7,imf8,imf9
61.31135337354531,-3.4202451683578863,-42.42747443630895,-2.2991097920678705,24.841223533229076,-42.4986338887016,-23.45037816398695,351.597475822884,721.5030322674115
6.2260698968984345,-3.136432759780166,-31.838363154117502,-2.508564844346072,23.86960233206706,-42.67266149839703,-23.336003576052743,351.48468734382914,721.6038183684432
-56.92068662056681,-6.208124714507224,-18.006405692058095,-2.209686220383816,22.71491193872484,-42.841586021229986,-23.203117108845912,351.37681996319645,721.708719895823
8.245302641050205,-10.21691698352685,-4.2428109285793685,-1.6596306525634257,21.37925903836481,-43.004014373529486,-23.051752807307363,351.2738695018061,721.8177366214792
39.147987728809575,6.096432021892317,8.210449215617025,-1.0146333053013965,19.871297522449638,-43.1583575900616,-22.881944832486393,351.1758312336909,721.930868317338
24.742224876192754,27.045586749072935,17.753629589410163,-0.36748440931238974,18.195486660659594,-43.30289888896783,-22.693742433947218,351.08270002471545,722.0481147553269
-124.91765854170316,45.80931882765601,25.658087379654486,0.06980619672069083,16.35931382063061,-43.43589399686548,-22.48720275241247,350.99447054893994,722.1694757073728
28.684193883002646,62.524730246342834,30.82206973781162,0.1893790846674773,14.369901984060627,-43.555403787300335,-22.262393737175458,350.9111377162162,722.2949509454023
-32.7387148113734,12.281577789195156,34.31804528783503,-0.09563097203382596,12.237753155606583,-43.65928717214746,-22.0193969009696,350.83269669857054,722.4245402413433
27.549769374275055,-50.52251250973946,34.204570515967596,-0.9158919878491131,9.97617573444339,-43.74527321161306,-21.758303858484314,350.7591430635828,722.5582433671216
-8.682832856054775,-63.138053513095194,28.533844919149747,-2.422508108558203,7.599936905511019,-43.81123099404382,-21.47921009256226,350.69047238375026,722.696060076386
0.4998831531517635,-59.72822559850144,19.10345836950795,-4.63625565174565,5.127981635994226,-43.85508028700073,-21.182216708368102,350.62668009482553,722.837990065032
31.15292778338967,-46.286455276342075,8.85603838128785,-7.3005445155297375,2.5838829657409716,-43.874809756496425,-20.86742222249823,350.56776168939496,722.9840330721393
5.00660374928626,-12.559136779166131,-0.6512875211655427,-10.028746575535969,-0.005689161087277004,-43.86850935866165,-20.534925636232845,350.5137133771315,723.1341888521515
-5.709282277047432,4.177348728925469,-7.076046419399494,-12.37000582733191,-2.6090777837983854,-43.834320261759295,-20.184829274177485,350.46453147167915,723.2884571173859
70.40143922282347,8.496626126873682,-10.71567831769999,-14.068164966626718,-5.192252353551627,-43.770507787950784,-19.81724260499414,350.42021172623686,723.4468374116462
4.650120575457911,4.935441755739337,-12.024784436305028,-15.002387505243782,-7.724385319001628,-43.675437271572534,-19.432281205018967,350.38074991509507,723.6093292366071
-46.98943409762978,5.003163118411841,-11.03420562941697,-15.099620586973556,-10.172103951754972,-43.54790735613808,-19.030063721460657,350.3461417081366,723.7759320628047
56.389023593546696,7.870236855069745,-8.725540903666298,-14.454115845486706,-12.497769359657957,-43.38683494380061,-18.61071245449937,350.3163827851873,723.946645236217
-2.895730326507746,1.7472651752257988,-4.993439612656272,-13.21680931527769,-14.669402672889357,-43.19119839408606,-18.174363005874145,350.29146848010083,724.1214680716824
-71.0266884959585,-2.912782743463136,-0.22452692207637084,-11.585291241289555,-16.66393246844164,-42.96008298305707,-17.72115782957232,350.271394212971,724.300399860593
120.7129316684733,-12.38396212111523,7.165008805851861,-9.683253510824487,-18.462789331504233,-42.69260394086567,-17.25123713034286,350.256155583028,724.4834398005527
-61.4818711864707,-18.9508964060044,15.758827788048759,-7.680936368134098,-20.049245558428087,-42.38776218913577,-16.764741830142782,350.2457483158787,724.6705870657192
-33.58122208296643,-10.06016200284224,21.883857947805414,-5.8331407965674895,-21.40928978617577,-42.044632484320836,-16.26182811047055,350.24016788222855,724.8618408302493
21.494491902347985,13.81935926545053,23.878558794520114,-4.3651667138017185,-22.531552578707288,-41.662397642258,-15.742659122434798,350.23940907950475,725.0572002757649
30.19320462443539,4.098815828098651,22.66728250227212,-3.350866410736661,-23.411263155516295,-41.24023171576219,-15.207397181700166,350.2434663985845,725.2566646137425
-92.82780234519558,-16.008894501480096,18.546296309789806,-2.650762035175563,-24.047639455636027,-40.77749216701727,-14.656201361478898,350.2523342911692,725.4602330631234
-24.150811314980228,1.646676074361555,10.185226687577192,-2.0861312667579672,-24.443975491322593,-40.27365044847048,-14.089230292646123,350.26600723077746,725.6679048428484
19.97322382514633,29.143325306225144,-4.349286450504431,-1.4232461668964538,-24.612526117054557,-39.72824156484337,-13.506637609165953,350.2844797781998,725.879679171859
-23.307871891678342,27.3005799027701,-22.97580127431418,-0.3661208650931098,-24.569747552449698,-39.14107692140908,-12.908582462245818,350.30774652053685,726.0955552690956
-65.38874332869857,-5.639042305441053,-41.57702100528053,1.2912165199229941,-24.332059784196403,-38.51207960314481,-12.295243017111543,350.33580212771756,726.3155323534994
-3.2141118919312612,-46.082725703166204,-53.52401817816569,3.7561538586809684,-23.91461489094557,-37.841203720562945,-11.666808478321116,350.3686415749672,726.5396096440114
61.40281531416264,-47.63239260918891,-52.223554212137316,6.966640000516415,-23.335194880623632,-37.1285258378715,-11.023479686968884,350.40626007265513,726.767786347338
-18.130137669503405,-6.862299914768675,-38.15811107655846,10.761762572262798,-22.61585812450211,-36.37425836821728,-10.365487941312868,350.4486528948714,727.0000616212425
13.717545256908798,21.267486904553156,-16.678033348697273,14.90203762842625,-21.783082315318026,-35.578661655381595,-9.693080164423614,350.4958152096949,727.2364345877187
-35.83408135102578,16.75627902073306,5.8547343928330084,19.0172286204506,-20.859435883436493,-34.74197766727772,-9.006519664197054,350.54774171263256,727.4769042746169
39.18149370901908,15.780416498820395,21.84223599870344,22.722814243234215,-19.86589318388668,-33.864200125271864,-8.306078480672985,350.6044270902008,727.7214696862524
-14.793348188695576,14.601968353476645,28.108157773759093,25.876473256640402,-18.8173434698728,-32.945654591356835,-7.59202848957487,350.6658662055291,727.9701298269392
38.893912218027324,-11.712860251457078,25.604303630339462,28.299875648586784,-17.72502742998483,-31.987191978278407,-6.864642419516044,350.7320538186307,728.2228837009927
0.04016208178556042,-48.747844915529285,17.944307939205217,29.62116068922669,-16.59717442177264,-30.98990091472972,-6.124200533435394,350.8029844274841,728.4797303127273
-38.86810667165026,-54.76281407777194,10.602198125238335,29.470307089799288,-15.44725565976061,-29.954888456573713,-5.3709954895094025,350.878652231226,728.7406686664581
12.458858468961484,-27.543597122658287,7.718712136772919,27.768486642374413,-14.288680587657836,-28.883459879988138,-4.605329819995334,350.95905141881923,729.0056977664997
-86.09279661130437,4.6108531004683355,8.08239600102282,24.771738106351293,-13.135070257403097,-27.77745254878268,-3.827518184750584,351.04417607451234,729.2748166171668
84.7304026045709,12.997965176365778,6.98413128603217,20.81163440631925,-12.003874230739354,-26.638753171622707,-3.037882482292044,351.1340202414873,729.5480242227745
2.130167098870735,2.8924246335362658,2.8933796293515046,16.166304283642468,-10.913160161161077,-25.469051369128366,-2.2367480730480493,351.228577974829,729.8253195361915
-10.114701837896261,-3.8407229631295956,-3.253994691328902,11.025370256499544,-9.878622847919672,-24.270061297584697,-1.4244400831744957,351.3278435146573,730.1067012698642
67.89319565063727,-10.878291801694258,-10.012492873561575,5.645814737950117,-8.913580808594963,-23.043715628014123,-0.601296165223284,351.4318111589455,730.392167925428
-116.54127999057418,-5.225428839290612,-14.383028618114421,0.40848046482427663,-8.019428423872109,-21.79203821407694,0.23235676616555662,351.54047524110047,730.6817178866659
99.98733363437937,-0.3250333293963517,-15.98152813392352,-4.291592239190134,-7.183452464948223,-20.51706214544267,1.076194352181406,351.6538300887998,730.9753495165588
-14.329214804682175,-0.014904889527047658,-14.515905931545237,-8.152214210629879,-6.389737290321255,-19.221010974976313,1.9298864519257322,351.7718699386991,731.2730611780873
-26.678705311700643,-4.283739665860378,-11.120016955878341,-11.095220858557044,-5.618356266050639,-17.90603512413782,2.79308644975754,351.89458900908437,731.5748512342319
-45.35255189947742,-5.210831081151877,-6.574226937056227,-13.165262895301094,-4.840838503089701,-16.57431005435219,3.6654475369248316,352.0219815381372,731.8807180479735
-12.920522988793785,-4.612551940673264,-0.8344562324953992,-14.283685369379564,-4.028353402524286,-15.228385890327118,4.546613860222134,352.1540417690139,732.1906599822919
-57.4485749441549,-4.5029696492015105,5.198492601239755,-14.360049465194802,-3.1553908893518896,-13.871041696338843,5.436225660066276,352.29076394981007,732.5046754001686
21.51398105664977,18.363606084569504,11.347407763081792,-13.47252195601237,-2.202121801757882,-12.505026804837398,6.333917337811917,352.43214234837944,732.822762664584
30.374575830861776,63.60959538263429,14.692940406372436,-11.82800711229236,-1.1586717692130764,-11.13315170625168,7.23931366439815,352.57817123751437,733.1449201385187
8.62017345049547,48.43555199559016,9.94633065704939,-9.66890463649652,-0.02473613866778251,-9.758196597185156,8.152033390299227,352.7288447886249,733.4711461849529
-97.68046562486538,-10.370569048829243,-3.0857061533936405,-7.329508884276196,1.1989017905837194,-8.382841222376426,9.071694675353104,352.8841568103423,733.8014391668676
42.17058445217428,-39.87172837950549,-18.056487549600366,-4.954464553540743,2.5167498655058607,-7.009625610277197,9.997915694407165,353.0441011809436,734.1357974472434
69.83293926115233,-22.07515421177494,-29.014306211800434,-2.737322478198165,3.935016438892094,-5.640926217422979,10.930312133259092,353.20867173073884,734.4742193890604
-64.48365302135095,6.083252901808347,-33.51258418539726,-0.9543230837358297,5.462593983414998,-4.278981666957227,11.868495154513546,353.3778619544886,734.8167033553002
34.38617021736782,13.359068752590606,-32.63014978911751,0.1353832984486081,7.10407114544341,-2.925939582999561,12.81207724738258,353.55166537592686,735.1632476827544
12.09527680049957,22.06903106509064,-25.366955496680163,0.5138683968220965,8.8559943478084,-1.5837524891125794,13.760671595217365,353.7300754418603,735.513850603463
-62.39617693855216,28.982197810115952,-14.999940115536013,0.28652417224516086,10.70110890846077,-0.2542503278245611,14.713892049078657,353.9130849716207,735.8685103232774
17.990520197364564,0.9609771536542557,-5.31093065192121,-0.4986106155305704,12.616047514058023,1.060784421994399,15.671351873666458,354.1006864622075,736.227225048049
-67.23485372083138,-30.486463687227566,4.478042725369053,-1.8513943511859432,14.576228770906999,2.3594024868040915,16.632665690202305,354.2928725380537,736.5899929836294
92.76372441919017,-26.42539351875176,12.878202479910815,-3.5978209458645285,16.56109520863375,3.639338237031896,17.597453319275875,354.4896358874351,736.9568122899927
-9.311013403193368,-3.243087441849431,18.593906567235546,-5.485779063047235,18.54694019786067,4.898250294351566,18.56533645708158,354.6909692709194,737.3276809436011
-27.41638285317257,7.034069290291541,21.743182536520024,-7.3606943592330625,20.512197939501515,6.133741061105136,19.53593723017495,354.89686548843855,737.7025968131289
16.58980516514565,2.77050326366702,19.48178718129259,-9.23905200946118,22.4408735625573,7.343522085685071,20.508881647933595,355.10731740559106,738.0815575196043
-49.261250705396996,3.98347174745742,11.028420929515194,-10.983564310728763,24.320418970833153,8.525603826904579,21.483795770335288,355.3223178431026,738.4645605921481
21.02709917322046,0.6222392063890265,-1.9632953639504231,-12.21603547574579,26.13307745714384,9.677865532242532,22.46029751104114,355.5418596494697,738.8516034398978
21.38525803209184,-14.682397748161117,-15.107039651220152,-12.553253788555413,27.855857965128997,10.797759851606598,23.437986957146073,355.76593568500533,739.2426834419938
-23.898068939707947,-18.68670229953001,-22.957952586544042,-11.903820754358776,29.46162934834877,11.882581677749135,24.416463232646723,355.99453887058826,739.6377979775772
-27.014866322312315,2.3804781951921736,-21.0088844409991,-10.341481900914253,30.919776313399183,12.92968411091806,25.39532931342395,356.227662369363,740.0369444257884
11.724322734750153,12.855212398363458,-7.23111993447699,-8.144079968511605,32.19478961221543,13.936456137046319,26.37419494662829,356.4652994222576,740.4401201220595
-40.92326645727075,-11.888462956902236,13.833723692692143,-5.655512708485374,33.25047269525586,14.900299646955098,27.352671421960544,356.7074433150867,740.847322226986
25.897688633782096,-36.321844444242394,34.46877018481158,-3.0844882817683263,34.05016023361482,15.818423106757448,28.33036621423948,356.9540872549263,741.2585478574538
-37.10705901809722,-7.479473692943852,45.60038413057395,-0.4890775157943149,34.56047976646948,16.68794674889806,29.306873170776495,357.2052243363924,741.6737941002294
30.60987628422372,44.744300106277414,41.43091309109367,2.120976788291935,34.757424906530645,17.50620428822596,30.281786648114174,357.46084736518344,742.0930579216042
67.903172114025,50.40512823324044,22.373932327519668,4.550668033612834,34.61860206245244,18.270665506127965,31.25471060119318,357.7209493857176,742.516336257749
-16.64695106705393,-11.105974076350694,-3.5171852688721774,6.601039761419227,34.132058856088214,18.978861357768636,32.2252549503573,357.98552377669745,742.9436260448355
-47.54907713605396,-69.18673616950214,-25.660068645640653,8.179178312767279,33.30344528496803,19.628114301470852,33.19304829793821,358.25456393993045,743.3749241225613
65.23906714786591,-58.911458865512024,-34.09554776702306,9.394920912027871,32.14559936152071,20.21615869526127,34.15773193949871,358.52806310032213,743.8102269447318
-38.98892778345615,-23.80314184999936,-31.632025874585484,10.434004239407123,30.673316719182317,20.741677421190758,35.118954568739845,358.80601443855375,744.2495308686787
11.974144787270347,1.7303718792327407,-23.57489088881932,11.399671263671012,28.894542758062062,21.204449591531947,36.0763738102223,359.0884109912987,744.6928322517334
-35.4404520539525,27.83233494117795,-13.566421964359,12.263643323463329,26.82271734274092,21.60500694670635,37.02964312103502,359.3752452192025,745.140127451228
-26.195162009836977,24.834553755334635,-5.905820636759376,12.846978585367108,24.47055140405249,21.944561876884453,37.97840889890483,359.6665094237471,745.5914128244935
-12.754066720032052,13.482078826332375,-2.8759197264292844,12.971705343929422,21.85868482489316,22.225069307685445,38.922321942936925,359.9621960079117,746.0466846945695
15.235484364686204,2.832209253036128,-1.5817408840350096,12.541826441611203,19.02441135547447,22.44898355774381,39.861040671851605,360.2622979894255,746.5059392473239
72.01183017656781,-7.797356332732311,-2.44897831419352,11.535950401275278,16.015879597907464,22.61955307472121,40.79420822855351,360.5668084737955,746.969172634332
-92.97019017508006,-15.627855112579004,-5.214180392793051,9.972659246920681,12.87842368207113,22.740230798657826,41.72145717243535,360.8757205333722,747.4363810071692
-16.181285862209403,0.5068057791147186,-6.459524180365877,7.880021571193034,9.65732603101745,22.814477867616482,42.642414894850035,361.18902717299795,747.9075605408167
60.46599713680952,17.31582982115775,-3.529135778262423,5.214653323599638,6.401359605022622,22.84582810146555,43.5567006208016,361.50672133884973,748.3827074858707
45.628361633980305,-2.0110555811337143,3.8522823701634996,2.090473784423212,3.1581417541046672,22.837799696964083,44.463939775012186,361.8287958564806,748.8618180183063
27.492491106857106,-27.17439019803089,13.29656309470358,-1.5019016243702321,-0.023469204286931743,22.793545726407377,45.363727758198756,362.1552433938719,749.3448881921599
-76.85432594706303,11.870306272920361,20.08626237784771,-5.738945048140917,-3.089630653943993,22.715831981473283,46.255646648283204,362.48605724483764,749.8319140354857
-73.76273124045308,49.97284291040492,22.28471857393393,-10.692038933913086,-5.992532964802893,22.60748955041695,47.13929365962707,362.8212309340363,750.3228915763392
127.77747167934939,20.045240629395806,20.482367068220107,-16.210836871890375,-8.700297127739802,22.471307898345486,48.014268765217906,363.16075834269276,750.8178168427748
-7.007302818415692,-30.168245615456403,16.790977036915766,-21.866945295677137,-11.196882005735054,22.3103060285302,48.88016185612484,363.50463339268975,751.3166858628473
-11.183479440605815,-28.743757745982876,9.36605395357644,-27.218111632589775,-13.464601350792025,22.127487796160214,49.73655237340331,363.8528499784418,751.8194946646114
53.47019046727653,12.130665461412956,-0.7424027903887219,-31.902928714610134,-15.486367855888439,21.925914999813912,50.58299620394448,364.2054020874974,752.3262392761221
10.882806024882555,24.90665416812845,-10.803300839563757,-35.28434464769963,-17.236135542235992,21.708562743722897,51.41903709344976,364.56228429589277,752.8369157254341
165.64434706255605,6.229461843848318,-17.99844660336818,-36.72304952061192,-18.691418990735645,21.47797629588599,52.24421893335517,364.9234913509896,753.3515199851499
-125.78098278184726,-20.30531998141462,-21.027910488032216,-35.69727003540124,-19.841414923095314,21.236430473356886,53.058096401286285,365.28901775825045,753.8700478060658
46.177880708671,-36.26701938249521,-20.581055807830104,-31.8948244747563,-20.679221555750576,20.986479371855353,53.8602344940347,365.6588571992491,754.3924948835253
-0.39467542404924244,-20.03096103794107,-16.19514381967043,-25.467895316198977,-21.194649962655635,20.730970023778983,54.65021047093774,366.03300310533234,754.9188569128713
-93.0004917186713,14.056354272653032,-9.331348719523321,-17.04269921689453,-21.387256420623352,20.472753545740332,55.42761156240011,366.41144891256533,755.4491295894484
83.02943987228439,20.604178802359506,-0.8844762857995456,-7.427905011259421,-21.27167923445934,20.21480481368785,56.192027447166375,366.7941881265125,755.9833086086002
23.06138344224732,6.762947206341675,7.458322934598424,2.5481176203483034,-20.864947476703634,19.96026334824842,56.94304866968213,367.18121420949177,756.5213896656704
-65.80255507295276,8.744132931895797,15.206074367519637,12.125741012544268,-20.191425647314006,19.71266324385411,57.680267964813964,367.57252036466343,757.0633684560026
-7.287180454122924,11.377034336364234,23.14432350651613,20.481663834392972,-19.279780122546967,19.475420180732684,58.40329028778804,367.968099667845,757.6092406749407
64.67046038284562,-6.729782350309416,28.30800736373989,26.862016769329365,-18.160056772011377,19.251852342767467,59.11175123138813,368.3679451553559,758.1590020178278
-57.748717963085575,1.5073053477767226,26.69443430388688,30.912612312722455,-16.855425901986088,19.044775705653702,59.805331036699435,368.77204971770425,758.7126481800082
77.85493289304277,44.01938032574717,17.7383571115424,32.60220006825387,-15.389224299068086,18.85653455208913,60.48373624958361,369.1804062098663,759.2701748568264
40.750588572398065,39.9848061017883,4.120058617079316,31.996098985321915,-13.785111868154212,18.689353489825564,61.146671631283134,369.5930082427156,759.8315777436243
42.96493008161913,-30.93302024630977,-6.503058300492726,29.183679838697756,-12.066587472408358,18.545211812456458,61.79386937587912,370.0098498093128,760.3968525357468
-22.99959076345282,-83.52469304977559,-7.343706089821681,24.27192236218955,-10.254149209139205,18.42546201100662,62.425080568844734,370.4309257288717,760.965994928538
33.771893596284244,-70.76050401541006,3.2690028497411645,17.587591149169484,-8.366904972679293,18.33092277187767,63.040059188936084,370.8562308430581,761.5390006173405
-73.05766124190421,10.413455629858099,18.99377801492847,10.094931813511089,-6.433550063087459,18.261756458235,63.63856460184412,371.2857599100871,762.1158652974987
75.21918036340263,77.2976628186623,28.332205268394613,2.9325659083883306,-4.493556937442286,18.218015431213665,64.22037065275515,371.719507580455,762.6965846643566
-71.60769367664633,50.93360424889283,23.65225607121218,-3.1647857158377075,-2.5910349886153163,18.199907328911387,64.78525468033868,372.15746857752157,763.2811544142725
53.85872320474533,-11.703760099199707,9.472625753563735,-7.821188401037899,-0.7652059507110188,18.207518954984998,65.33300776100346,372.5996376982373,763.8695701828084
-34.40122207491688,-21.628832882271407,-6.128277447193218,-10.878732297977294,0.9449159356789878,18.240673465868955,65.86342535406358,373.0460100117588,764.4618273471068
23.290360696236817,15.709514335213335,-15.048654625986137,-12.333965101931515,2.5105822236095117,18.29885296916578,66.37632504985567,373.4965809913265,765.0579212583544
67.96865332850827,18.683931023723368,-12.867430485753097,-12.308339067321503,3.913559736896226,18.380972675019596,66.87154226329993,373.9513463985531,765.6578474233555
-41.79500063895176,-31.11318709428495,-2.4556099623758714,-11.030283440499957,5.138426463612448,18.48555201899227,67.34891817267822,374.4103022379663,766.2616013878184
-67.06425504357313,-54.89658945661119,9.562701156641914,-8.625679156058426,6.166285704864148,18.611054219077488,67.80830627834467,374.8734446908606,766.8691786974507
6.225860289380501,10.065493273660001,19.923281812838873,-5.365064591949725,6.986029785026733,18.75631704308135,68.24955948518112,375.3407701962669,767.4805748979607
74.89259358604716,68.78240380375975,24.557291239612496,-1.6653981381768015,7.588444990249744,18.920449062520557,68.67253376753699,375.81227507469777,768.0957855350568
-60.97489299483527,28.068467546720402,18.44088370626187,1.869335729926121,7.961797332456879,19.102508058576195,69.07710888695885,376.28795552382024,768.7148061544468
-96.5894412815447,-45.3735328166571,1.3615942431009347,4.721031689363622,8.102261498862525,19.30142350095031,69.46316986133799,376.7678080873364,769.3376323018391
165.01349922520964,-45.02522721755225,-18.800826757608462,6.541900101268034,8.00362051852569,19.515780176925134,69.83059743056793,377.25182945582293,769.9642595229417
-24.209328972024867,6.186967045420606,-33.94984351097722,7.315841958596386,7.653865048248641,19.74375894043972,70.17927393745632,377.7400162804451,770.5946834011163
-85.93898486386668,40.58362700040288,-38.1311438821124,7.2419759203124405,7.039132586205878,19.98320119865921,70.50908795327916,378.2323651960526,771.2288996703401
-0.9578958912498012,28.75485157445071,-31.048112096513776,6.735252280602618,6.155463319051193,20.231641116600187,70.81994970670665,378.7288725800827,771.8669041022431
128.2667948149586,-9.78404631344403,-18.737973134767255,5.990811779513649,5.0151474550650095,20.486591434482534,71.11178077835075,379.2295346636063,772.5086924684563
-80.41829115873146,-37.64073092205781,-5.497626322042638,4.754255443880296,3.6525252379213913,20.746033480930727,71.38452735382934,379.73434798090693,773.1542605406105
-13.82984516307578,-34.32687063822736,4.209866526721629,2.544983108258111,2.115694299095915,21.009103239445825,71.63816562133347,380.2433092259014,773.8036040903363
49.72806825289123,-10.094682355931354,6.607798871601834,-0.843460163116464,0.4515361892752516,21.275251515845667,71.87272249867735,380.75641506103193,774.4567188892638
22.92980002843595,4.617876356075285,2.8356345280015285,-5.141116044582285,-1.294210816174826,21.54393865123452,72.08828643187138,381.2736620260951,775.1136007090242
-1.2289456674314239,28.24174412802086,-2.653443287865087,-9.725805014882502,-3.083225629972319,21.814703587406385,72.28499132603565,381.79504669462864,775.7742453212475
-7.097913839533042,44.95360512920886,-3.7847612214588677,-13.927377511031837,-4.888915746291242,22.08676243028299,72.46298214419613,382.3205652582604,776.4386484975649
-27.01057789512627,36.65714703059977,4.151275350527942,-17.115333487024387,-6.674742176259814,22.35914918685972,72.62240149843264,382.8502133000247,777.1068060096064
-44.0811502026312,22.10272427588186,20.45013067660348,-18.85207508952665,-8.400403809364242,22.630996056085028,72.76338968022259,383.3839862164862,777.7787136290034
-16.737253193868703,-13.773221583405036,39.166491826225204,-18.72529270692722,-10.036283994149688,22.901543472834067,72.8860899301349,383.9218793779008,778.4543671273858
42.76210185788971,-43.79967969789069,51.64874941774285,-16.648976277243975,-11.554893897356031,23.169943726013276,72.99064352446118,384.46388810505067,779.1337622763846
-14.09250935387676,-48.85520363336779,48.43993676120817,-12.777863111472804,-12.928492338960128,23.43505785639224,73.07719446891015,385.0100076455575,779.8168948476304
12.706092411085711,-41.13795566887411,31.106067718223894,-7.321133924919418,-14.121292395933086,23.69552132791151,73.14589359449857,385.56023298944365,780.5037606127536
-46.951982627196564,-13.227483824874128,8.546758671160717,-0.6433192494491118,-15.109013553639953,23.949699448706486,73.1968940251122,386.1145589829594,781.1943553433846
-20.886529394929738,17.743852869100987,-9.05307182365953,6.585573442389884,-15.882153518748437,24.195839815570523,73.23035303787465,386.67298037725766,781.8886748111544
-9.309560904405295,12.098694552707684,-15.400960695808465,13.650207992745539,-16.44166898401656,24.432394934970098,73.24643619403085,387.23549212001814,782.5867148551248
32.967837191129874,-11.761282316250972,-12.114951277636694,20.014258775080307,-16.790051056905153,24.657831009223216,73.24531158755602,387.80208972218327,783.2884715840821
-83.0480645416465,-2.646460695708504,-3.6271541037305917,25.317872362972924,-16.928129721525988,24.870478240463157,73.22715074373205,388.3727687081941,783.9939411742445
99.34412354502656,20.725848733431917,4.156676559741085,29.20918313409085,-16.85404155092118,25.068680415252956,73.19212217063196,388.94752433506693,784.7031198460957
-61.92536839699941,18.323069530301453,7.431283000538699,31.642284195654085,-16.55623813654681,25.250908709071933,73.14039851149366,389.52635184347577,785.4160039971849
-73.40621677394583,-9.501564498880459,4.606808772155878,32.67553738230511,-16.016923493133696,25.415405160995533,73.07215837297325,390.10924712631714,786.1325900693281
68.95476175561906,-20.065733856851313,-3.5913778594080212,32.48155243442926,-15.218873073097507,25.560590922708712,72.9875820499976,390.6962070994501,786.8528745043401
-56.320899889109796,-29.46498107675326,-12.95905159791497,30.984730055146578,-14.159725971198066,25.685109689905836,72.8868708570788,391.28722903172473,787.5768537125833
60.771636920624424,-48.747496685238545,-19.689759504538742,27.957489145932538,-12.854136982532015,25.787910510205933,72.770222907716,391.8823104783336,788.3045239786096
29.703514977028473,-16.263222621467982,-19.958617106682944,23.174320253577715,-11.314514101817604,25.867852268888814,72.63782986104187,392.48144942703567,789.0358815555154
-120.90492086977031,52.595893954721326,-13.481353206275003,16.763467441801236,-9.566779696499921,25.923801246793882,72.48986664944069,393.08464477298253,789.7709226055631
85.19742547338129,58.6344080618264,-3.435453748521971,9.06057578506027,-7.630159830614345,25.95459438655663,72.3265051066537,393.6918963203017,790.5096428908356
-7.470888391305486,-5.199580613761649,6.513088201301773,0.7580876398456912,-5.519375132067443,25.958942009195706,72.14791684081581,394.3032043162312,791.2520379352316
45.81807385526805,-54.822346467975855,12.109520933299725,-7.322107704885349,-3.247551645713395,25.935509035115025,71.95427159169104,394.91856892716214,791.9981032258145
82.93619421239958,-44.72276495398248,10.295173716479093,-14.45268103122937,-0.834501757289012,25.8824026457438,71.74575249405713,395.53799034557045,792.7478342496458
-47.91642372826271,-8.291061611875906,1.510616865992597,-20.295824791942508,1.6961182207550143,25.796753092304908,71.52258550341627,396.16146859162853,793.5012264937893
-8.811509581502426,5.433478392483425,-7.579155339917024,-24.78202907437188,4.320387179560303,25.67536781614402,71.2850183608212,396.7890034949156,794.2582754450334
16.242598825631607,4.017893336935513,-10.044839840255525,-27.900219691264862,7.001570974965301,25.5152678683839,71.03329485625123,397.42059477024276,795.0189765890743
55.98638530778546,0.9967836348592379,-5.251696060964467,-29.47566870662289,9.69735690577037,25.31396059591107,70.76766560157313,398.0562420322943,795.7833254113342
